问题 ID,说明,状态,严重性,故事点,项目路径,位置种类,路径,折线图,列,事件 ID,帮助链接,程序集名称,程序集版本,程序集公钥,片段
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,354,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown2);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,354,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown2);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,354,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown2);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,353,12,T:System.Windows.Forms.TrackBar,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar2);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,353,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar2);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,353,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar2);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,353,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar2);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,353,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar2);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,352,12,T:System.Windows.Forms.Label,,,,,this.impactWeightsTabPage.Controls.Add(this.label6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,352,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.label6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,352,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.label6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,352,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.label6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,352,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.label6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,351,12,T:System.Windows.Forms.NumericUpDown,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown3);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,351,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown3);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,351,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown3);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,351,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown3);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,351,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown3);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,350,12,T:System.Windows.Forms.TrackBar,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar3);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,350,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar3);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,350,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar3);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,350,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar3);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,350,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar3);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,349,12,T:System.Windows.Forms.Label,,,,,this.impactWeightsTabPage.Controls.Add(this.label7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,349,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.label7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,349,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.label7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,349,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.label7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,349,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.label7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,348,12,T:System.Windows.Forms.NumericUpDown,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown4);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,348,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown4);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,348,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown4);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,348,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown4);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,348,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown4);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,347,12,T:System.Windows.Forms.TrackBar,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar4);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,347,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar4);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,347,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar4);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,347,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar4);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,347,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar4);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,346,12,T:System.Windows.Forms.Label,,,,,this.impactWeightsTabPage.Controls.Add(this.label8);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,346,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.label8);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,346,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.label8);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,346,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.label8);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,346,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.label8);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,345,12,T:System.Windows.Forms.NumericUpDown,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown5);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,345,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown5);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,345,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown5);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,345,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown5);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,345,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown5);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,344,12,T:System.Windows.Forms.TrackBar,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar5);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,344,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar5);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,344,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar5);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,344,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar5);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,344,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar5);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,343,12,T:System.Windows.Forms.Label,,,,,this.impactWeightsTabPage.Controls.Add(this.label9);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,343,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.label9);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,343,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.label9);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,343,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.label9);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,343,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.label9);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,342,12,T:System.Windows.Forms.NumericUpDown,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,342,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,342,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,342,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,342,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,341,12,T:System.Windows.Forms.TrackBar,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,341,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,341,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,341,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,341,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar6);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,340,12,T:System.Windows.Forms.Label,,,,,this.impactWeightsTabPage.Controls.Add(this.label10);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,340,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.label10);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,340,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.label10);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,340,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.label10);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,340,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.label10);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,339,12,T:System.Windows.Forms.NumericUpDown,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,339,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,339,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,339,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,339,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,338,12,T:System.Windows.Forms.TrackBar,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,338,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,338,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,338,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,338,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar7);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,337,12,T:System.Windows.Forms.Label,,,,,this.impactWeightsTabPage.Controls.Add(this.label11);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,337,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.label11);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,337,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.label11);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,337,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.label11);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,337,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.label11);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,336,12,T:System.Windows.Forms.NumericUpDown,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown8);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,336,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown8);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,336,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown8);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,336,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown8);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,336,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.numericUpDown8);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,335,12,T:System.Windows.Forms.TrackBar,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar8);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,335,12,T:System.Windows.Forms.TabPage,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar8);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,335,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar8);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,335,12,P:System.Windows.Forms.Control.Controls,,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar8);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Examples\WARalgorithm.Designer.cs,335,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.impactWeightsTabPage.Controls.Add(this.trackBar8);
